Date,Open,High,Low,Close,Volume,Adj Close
2012-01-17,5580.23,5675.29,5580.23,5655.32,000,5655.32
2012-01-16,5580.52,5583.60,5546.48,5580.65,000,5580.65
2012-01-13,5520.61,5618.86,5520.61,5582.34,000,5582.34
2012-01-12,5505.35,5560.91,5498.95,5519.59,000,5519.59
2012-01-11,5451.38,5523.94,5451.38,5505.52,000,5505.52
2012-01-10,5331.68,5459.64,5331.68,5451.08,000,5451.08
2012-01-09,5297.75,5340.67,5274.95,5331.41,000,5331.41
2012-01-06,5264.17,5278.08,5220.69,5259.24,000,5259.24
2012-01-05,5264.84,5304.53,5257.95,5264.17,000,5264.17
2012-01-04,5256.02,5303.85,5256.02,5264.86,000,5264.86
2012-01-03,5131.60,5260.05,5131.60,5256.02,000,5256.02
2011-12-30,5118.99,5158.05,5096.67,5135.05,000,5135.05
2011-12-29,5137.14,5145.53,5107.10,5118.99,000,5118.99
2011-12-28,5192.22,5192.22,5123.99,5137.18,000,5137.18
2011-12-27,5228.21,5249.60,5178.95,5192.36,000,5192.36
2011-12-23,5181.57,5235.77,5175.76,5185.19,000,5185.19
2011-12-22,5141.38,5185.91,5095.74,5181.57,000,5181.57
2011-12-21,5076.04,5153.16,5076.04,5141.29,000,5141.29
2011-12-20,5172.07,5198.19,5073.25,5076.04,000,5076.04
2011-12-19,5277.24,5277.24,5139.31,5172.10,000,5172.10
2011-12-16,5369.63,5429.22,5262.90,5277.27,000,5277.27
2011-12-15,5430.02,5430.02,5326.37,5369.61,000,5369.61
2011-12-14,5482.16,5513.58,5423.48,5430.05,000,5430.05
2011-12-13,5513.91,5513.91,5449.77,5482.20,000,5482.20
2011-12-12,5620.80,5653.83,5504.16,5513.91,000,5513.91
2011-12-09,5669.70,5669.70,5602.20,5620.85,000,5620.85
2011-12-08,5771.01,5771.01,5661.62,5669.70,000,5669.70
2011-12-07,5760.84,5804.38,5760.84,5771.80,000,5771.80
2011-12-05,5763.34,5779.54,5744.09,5760.54,000,5760.54
2011-12-02,5682.02,5769.59,5672.21,5763.40,000,5763.40
2011-12-01,5627.75,5743.90,5627.75,5682.11,000,5682.11
2011-11-30,5666.12,5666.12,5603.01,5627.69,000,5627.69
2011-11-29,5696.92,5727.81,5657.24,5665.29,000,5665.29
2011-11-28,5611.74,5703.69,5611.74,5696.92,000,5696.92
2011-11-25,5591.27,5666.81,5570.71,5612.63,000,5612.63
2011-11-23,5628.18,5628.18,5504.09,5514.11,000,5514.11
2011-11-22,5609.10,5649.04,5583.72,5629.33,000,5629.33
2011-11-21,5715.19,5715.19,5603.26,5610.31,000,5610.31
2011-11-18,5775.80,5775.80,5649.65,5716.45,000,5716.45
2011-11-17,5851.46,5862.70,5766.69,5775.92,000,5775.92
2011-11-16,5907.19,5909.30,5808.39,5851.92,000,5851.92
2011-11-15,6063.75,6063.75,5902.45,5907.19,000,5907.19
2011-11-14,6162.24,6204.63,6056.98,6063.75,000,6063.75
2011-11-11,6233.06,6233.06,6143.44,6162.35,000,6162.35
2011-11-09,6311.82,6341.71,6225.86,6232.69,000,6232.69
2011-11-08,6298.25,6331.50,6295.11,6311.51,000,6311.51
2011-11-04,6251.05,6323.72,6251.05,6298.39,000,6298.39
2011-11-03,6252.88,6280.32,6224.09,6251.21,000,6251.21
2011-11-02,6251.80,6283.91,6232.04,6253.79,000,6253.79
2011-11-01,6297.99,6313.71,6233.21,6252.75,000,6252.75
2011-10-31,6274.92,6313.30,6267.11,6297.99,000,6297.99
2011-10-28,6180.53,6280.95,6180.53,6274.93,000,6274.93
2011-10-26,6115.26,6187.29,6115.26,6181.64,000,6181.64
2011-10-25,6090.55,6127.08,6059.63,6116.43,000,6116.43
2011-10-24,6111.95,6178.57,6086.10,6089.45,000,6089.45
2011-10-21,6152.18,6189.50,6104.81,6111.87,000,6111.87
2011-10-20,6194.45,6194.45,6141.90,6153.52,000,6153.52
2011-10-19,6114.25,6199.22,6114.25,6194.56,000,6194.56
2011-10-18,6189.49,6189.49,6096.60,6114.42,000,6114.42
2011-10-17,6190.34,6237.44,6183.16,6189.49,000,6189.49
2011-10-14,6156.30,6193.61,6145.91,6189.92,000,6189.92
2011-10-13,6155.27,6207.83,6147.81,6156.30,000,6156.30
2011-10-12,6070.44,6158.20,6070.44,6154.40,000,6154.40
2011-10-11,6040.31,6130.18,6040.31,6069.61,000,6069.61
2011-10-10,5959.28,6049.23,5959.28,6040.31,000,6040.31
2011-10-07,5878.27,6021.40,5878.27,5959.28,000,5959.28
2011-10-05,5935.37,5988.37,5871.68,5878.83,000,5878.83
2011-10-04,6011.96,6052.51,5928.23,5936.18,000,5936.18
2011-10-03,6128.21,6128.21,6004.01,6013.42,000,6013.42
2011-09-30,6165.49,6213.53,6115.36,6129.59,000,6129.59
2011-09-29,6175.24,6175.24,6120.71,6165.39,000,6165.39
2011-09-28,6226.72,6257.59,6167.73,6175.08,000,6175.08
2011-09-27,6128.11,6239.68,6128.11,6229.77,000,6229.77
2011-09-26,6223.61,6243.09,6066.34,6131.37,000,6131.37
2011-09-23,6275.57,6275.57,6159.41,6222.80,000,6222.80
2011-09-22,6476.25,6476.25,6265.40,6275.65,000,6275.65
2011-09-21,6429.44,6481.45,6429.44,6476.46,000,6476.46
2011-09-20,6371.85,6433.59,6371.85,6429.34,000,6429.34
2011-09-19,6390.34,6403.06,6364.19,6371.73,000,6371.73
2011-09-16,6366.98,6410.39,6353.66,6390.12,000,6390.12
2011-09-15,6332.06,6372.28,6326.94,6367.04,000,6367.04
2011-09-14,6319.31,6346.48,6292.90,6332.34,000,6332.34
2011-09-13,6317.53,6411.03,6299.92,6319.25,000,6319.25
2011-09-12,6435.40,6435.40,6300.03,6317.28,000,6317.28
2011-09-09,6490.14,6534.66,6430.71,6435.48,000,6435.48
2011-09-08,6473.56,6517.43,6471.81,6490.25,000,6490.25
2011-09-07,6396.12,6493.84,6396.12,6473.52,000,6473.52
2011-09-06,6356.96,6395.48,6305.94,6394.39,000,6394.39
2011-09-02,6273.56,6335.02,6273.56,6324.61,000,6324.61
2011-08-30,6184.78,6281.53,6184.78,6273.60,000,6273.60
2011-08-29,6035.26,6193.96,6035.26,6184.25,000,6184.25
2011-08-26,6173.88,6180.47,6014.18,6034.86,000,6034.86
2011-08-25,6228.92,6262.30,6163.39,6173.77,000,6173.77
2011-08-24,6262.45,6329.53,6212.57,6228.70,000,6228.70
2011-08-23,6203.82,6277.82,6198.38,6262.43,000,6262.43
2011-08-22,6128.06,6214.46,6106.78,6203.67,000,6203.67
2011-08-19,6211.30,6211.30,6044.85,6127.10,000,6127.10
2011-08-18,6341.98,6356.27,6196.06,6211.55,000,6211.55
2011-08-17,6397.33,6414.54,6309.39,6341.81,000,6341.81
2011-08-16,6513.62,6559.77,6380.38,6397.33,000,6397.33
2011-08-12,6544.02,6607.11,6499.41,6513.68,000,6513.68
2011-08-11,6555.50,6570.82,6515.36,6543.72,000,6543.72
2011-08-10,6407.66,6559.57,6407.66,6554.22,000,6554.22
2011-08-09,6488.29,6504.55,6337.96,6406.07,000,6406.07
2011-08-08,6588.05,6588.05,6388.78,6488.60,000,6488.60
2011-08-05,6734.96,6734.96,6441.61,6588.85,000,6588.85
2011-08-04,6785.71,6860.72,6728.95,6734.16,000,6734.16
2011-08-03,6807.69,6807.69,6713.19,6785.59,000,6785.59
2011-08-02,6913.91,6914.85,6787.32,6807.83,000,6807.83
2011-08-01,6915.46,6987.82,6887.44,6913.85,000,6913.85
2011-07-29,6964.94,7007.33,6907.60,6915.31,000,6915.31
2011-07-28,7024.42,7024.42,6955.84,6962.95,000,6962.95
2011-07-27,7008.44,7036.84,6979.45,7024.48,000,7024.48
2011-07-26,7080.33,7115.91,6991.21,7008.61,000,7008.61
2011-07-25,7046.02,7095.25,7046.02,7080.31,000,7080.31
2011-07-22,6957.55,7049.51,6957.55,7046.12,000,7046.12
2011-07-21,6988.83,7007.41,6952.84,6958.91,000,6958.91
2011-07-20,7050.84,7088.43,6983.03,6988.77,000,6988.77
2011-07-19,7022.38,7063.78,7022.38,7050.79,000,7050.79
2011-07-18,7006.71,7058.52,7006.71,7022.25,000,7022.25
2011-07-15,7014.77,7053.88,6995.45,7006.75,000,7006.75
2011-07-14,6989.92,7050.65,6965.72,7014.58,000,7014.58
2011-07-13,6900.25,6993.16,6900.25,6988.30,000,6988.30
2011-07-12,6975.38,6975.38,6863.90,6898.36,000,6898.36
2011-07-11,6996.04,7004.48,6961.51,6974.28,000,6974.28
2011-07-08,7039.74,7061.20,6990.78,6996.31,000,6996.31
2011-07-07,6961.45,7042.85,6961.45,7039.52,000,7039.52
2011-07-06,6960.50,6996.11,6945.07,6961.51,000,6961.51
2011-07-05,6965.42,6979.68,6939.83,6958.91,000,6958.91
2011-07-04,6901.81,6974.45,6901.81,6965.34,000,6965.34
2011-07-01,6854.13,6924.38,6854.13,6901.67,000,6901.67
2011-06-30,6832.65,6872.93,6832.65,6854.05,000,6854.05
2011-06-29,6779.30,6839.76,6779.30,6832.34,000,6832.34
2011-06-28,6728.09,6783.60,6728.09,6779.30,000,6779.30
2011-06-27,6673.12,6741.97,6656.73,6726.54,000,6726.54
2011-06-24,6525.80,6677.40,6525.80,6671.70,000,6671.70
2011-06-23,6528.37,6532.77,6475.70,6524.21,000,6524.21
2011-06-22,6585.30,6623.34,6518.64,6528.41,000,6528.41
2011-06-21,6598.21,6652.14,6582.51,6583.97,000,6583.97
2011-06-20,6814.82,6826.19,6536.25,6598.07,000,6598.07
2011-06-17,6871.83,6892.19,6803.37,6814.79,000,6814.79
2011-06-16,6920.33,6920.33,6863.66,6871.75,000,6871.75
2011-06-15,6959.83,6983.19,6909.79,6920.81,000,6920.81
2011-06-14,6918.11,6969.67,6918.11,6959.10,000,6959.10
2011-06-13,6897.94,6921.37,6857.58,6917.65,000,6917.65
2011-06-10,6920.62,6944.75,6878.83,6898.28,000,6898.28
2011-06-09,6930.42,6962.37,6917.55,6921.59,000,6921.59
2011-06-08,6932.17,6970.03,6916.74,6929.61,000,6929.61
2011-06-07,6877.63,6935.62,6877.22,6931.77,000,6931.77
2011-06-06,6894.41,6894.69,6846.50,6878.90,000,6878.90
2011-06-03,6918.24,6987.72,6891.33,6896.14,000,6896.14
2011-06-02,6963.86,6963.86,6898.15,6919.37,000,6919.37
2011-06-01,6911.20,6971.20,6911.20,6966.85,000,6966.85
2011-05-30,6730.49,6807.53,6730.49,6787.74,000,6787.74
2011-05-27,6632.49,6735.56,6632.49,6730.36,000,6730.36
2011-05-26,6623.35,6660.21,6615.59,6632.38,000,6632.38
2011-05-25,6661.27,6661.27,6607.78,6623.09,000,6623.09
2011-05-24,6661.62,6687.70,6643.26,6661.22,000,6661.22
2011-05-23,6756.31,6756.31,6656.04,6661.47,000,6661.47
2011-05-20,6715.44,6780.07,6714.57,6756.41,000,6756.41
2011-05-19,6762.85,6783.39,6706.16,6715.23,000,6715.23
2011-05-18,6804.29,6825.24,6747.79,6762.85,000,6762.85
2011-05-17,6849.75,6881.40,6778.65,6804.16,000,6804.16
2011-05-16,6902.64,6910.45,6842.40,6849.59,000,6849.59
2011-05-13,6844.27,6922.88,6842.19,6902.58,000,6902.58
2011-05-12,6907.19,6931.32,6837.32,6844.16,000,6844.16
2011-05-11,6868.44,6913.23,6868.44,6907.09,000,6907.09
2011-05-10,6871.48,6906.90,6858.68,6868.67,000,6868.67
2011-05-09,6864.70,6898.75,6849.13,6871.68,000,6871.68
2011-05-06,6801.13,6871.54,6795.99,6863.78,000,6863.78
2011-05-05,6865.38,6916.60,6787.90,6800.66,000,6800.66
2011-05-04,6897.45,6898.83,6827.72,6865.96,000,6865.96
2011-05-03,7027.08,7051.05,6892.26,6897.34,000,6897.34
2011-05-02,7094.56,7117.32,7013.36,7027.83,000,7027.83
2011-04-29,7179.79,7193.15,7059.38,7094.26,000,7094.26
2011-04-28,7238.84,7260.30,7163.37,7168.45,000,7168.45
2011-04-27,7240.08,7285.26,7231.52,7238.71,000,7238.71
2011-04-26,7241.24,7255.17,7189.39,7239.28,000,7239.28
2011-04-25,7235.80,7280.20,7232.29,7241.58,000,7241.58
2011-04-21,7226.67,7276.56,7226.67,7235.33,000,7235.33
2011-04-20,7142.11,7243.53,7142.11,7225.87,000,7225.87
2011-04-19,7116.92,7146.10,7079.15,7141.92,000,7141.92
2011-04-18,7209.78,7287.98,7108.90,7116.12,000,7116.12
2011-04-15,7224.33,7249.86,7185.91,7209.17,000,7209.17
2011-04-13,7123.66,7225.97,7094.73,7223.62,000,7223.62
2011-04-11,7172.64,7172.64,7112.80,7123.57,000,7123.57
2011-04-08,7264.73,7309.29,7153.84,7173.50,000,7173.50
2011-04-07,7193.83,7285.73,7193.83,7264.29,000,7264.29
2011-04-06,7161.88,7230.92,7157.11,7193.87,000,7193.87
2011-04-05,7100.68,7169.51,7079.61,7160.41,000,7160.41
2011-04-04,6983.06,7106.75,6983.06,7099.69,000,7099.69
2011-04-01,6873.40,6989.05,6873.40,6982.94,000,6982.94
2011-03-31,6853.82,6894.10,6815.18,6873.40,000,6873.40
2011-03-30,6751.99,6860.90,6751.99,6853.82,000,6853.82
2011-03-29,6749.81,6788.33,6745.09,6751.99,000,6751.99
2011-03-28,6721.56,6773.50,6721.56,6749.81,000,6749.81
2011-03-25,6655.30,6729.16,6655.30,6721.56,000,6721.56
2011-03-24,6603.80,6659.52,6603.80,6655.30,000,6655.30
2011-03-23,6543.54,6605.51,6543.54,6603.80,000,6603.80
2011-03-22,6492.30,6565.88,6492.30,6543.54,000,6543.54
2011-03-21,6509.68,6543.57,6480.40,6492.30,000,6492.30
2011-03-18,6537.47,6576.06,6502.93,6509.68,000,6509.68
2011-03-17,6556.45,6580.22,6522.86,6537.47,000,6537.47
2011-03-16,6467.86,6573.18,6467.86,6556.45,000,6556.45
2011-03-15,6561.48,6561.48,6408.59,6467.86,000,6467.86
2011-03-14,6529.28,6568.19,6529.28,6561.48,000,6561.48
2011-03-11,6599.79,6620.73,6507.93,6529.28,000,6529.28
2011-03-10,6604.72,6610.29,6581.36,6599.79,000,6599.79
2011-03-09,6562.05,6616.49,6562.05,6604.72,000,6604.72
2011-03-08,6499.15,6572.07,6499.15,6562.05,000,6562.05
2011-03-07,6591.13,6591.49,6461.54,6499.15,000,6499.15
2011-03-04,6598.95,6671.66,6583.76,6592.12,000,6592.12
2011-03-03,6577.29,6621.42,6550.77,6598.95,000,6598.95
2011-03-01,6373.23,6583.46,6373.23,6577.29,000,6577.29
2011-02-28,6353.52,6449.80,6353.52,6373.23,000,6373.23
2011-02-25,6367.78,6427.64,6277.58,6353.52,000,6353.52
2011-02-24,6558.63,6558.68,6347.92,6367.79,000,6367.79
2011-02-23,6602.56,6640.24,6554.23,6558.63,000,6558.63
2011-02-22,6659.18,6659.18,6581.01,6602.56,000,6602.56
2011-02-21,6661.65,6669.36,6570.53,6659.18,000,6659.18
2011-02-18,6796.39,6883.27,6650.22,6661.65,000,6661.65
2011-02-17,6734.98,6810.73,6734.35,6796.39,000,6796.39
2011-02-16,6699.35,6744.48,6699.35,6734.98,000,6734.98
2011-02-15,6703.82,6750.63,6641.85,6699.35,000,6699.35
2011-02-14,6475.92,6709.71,6475.92,6703.82,000,6703.82
2011-02-11,6292.18,6491.17,6278.08,6475.92,000,6475.92
2011-02-10,6299.23,6315.17,6182.86,6292.18,000,6292.18
2011-02-09,6537.44,6537.44,6267.01,6299.23,000,6299.23
2011-02-08,6699.68,6732.72,6528.62,6537.44,000,6537.44
2011-02-07,6734.52,6775.26,6692.10,6699.68,000,6699.68
2011-02-04,6827.87,6909.14,6712.74,6734.52,000,6734.52
2011-02-03,6754.20,6833.29,6742.08,6827.87,000,6827.87
2011-02-02,6756.13,6825.88,6738.18,6754.20,000,6754.20
2011-02-01,6868.35,6922.12,6739.18,6756.13,000,6756.13
2011-01-31,6898.37,6898.37,6722.59,6868.35,000,6868.35
2011-01-28,7087.16,7087.16,6817.26,6898.37,000,6898.37
2011-01-27,7222.79,7258.22,7075.16,7087.16,000,7087.16
2011-01-25,7252.35,7296.55,7214.92,7222.79,000,7222.79
2011-01-24,7191.87,7259.96,7191.87,7252.35,000,7252.35
2011-01-21,7176.19,7237.60,7176.19,7191.87,000,7191.87
2011-01-20,7166.31,7180.55,7130.67,7176.19,000,7176.19
2011-01-19,7155.35,7218.66,7146.35,7166.31,000,7166.31
2011-01-18,7123.19,7188.92,7123.19,7155.35,000,7155.35
2011-01-17,7223.78,7223.78,7114.02,7123.19,000,7123.19
2011-01-14,7310.18,7361.19,7210.21,7223.78,000,7223.78
2011-01-13,7369.04,7416.98,7297.08,7310.18,000,7310.18
2011-01-12,7247.07,7376.76,7219.22,7369.04,000,7369.04
2011-01-11,7295.81,7370.95,7204.17,7247.07,000,7247.07
2011-01-10,7470.70,7488.89,7285.59,7295.81,000,7295.81
2011-01-07,7661.48,7662.31,7455.05,7470.70,000,7470.70
2011-01-06,7753.34,7790.27,7648.50,7661.48,000,7661.48
2011-01-05,7853.03,7862.54,7741.42,7753.34,000,7753.34
2011-01-04,7873.18,7929.37,7842.17,7853.03,000,7853.03
2011-01-03,7802.71,7894.57,7802.71,7873.18,000,7873.18
2010-12-31,7714.61,7807.53,7714.61,7802.71,000,7802.71
2010-12-30,7658.44,7723.40,7658.44,7714.61,000,7714.61
2010-12-29,7619.38,7679.17,7619.38,7658.45,000,7658.45
2010-12-28,7614.03,7633.10,7599.99,7619.38,000,7619.38
2010-12-27,7627.20,7680.60,7609.45,7614.03,000,7614.03
2010-12-24,7608.33,7631.92,7588.42,7627.20,000,7627.20
2010-12-23,7625.65,7677.93,7601.36,7608.33,000,7608.33
2010-12-22,7618.12,7683.17,7594.39,7625.65,000,7625.65
2010-12-21,7558.37,7631.75,7558.37,7618.12,000,7618.12
2010-12-20,7568.00,7597.45,7545.83,7558.37,000,7558.37
2010-12-16,7543.39,7577.03,7486.39,7568.01,000,7568.01
2010-12-15,7651.27,7659.53,7510.43,7543.39,000,7543.39
2010-12-14,7537.00,7658.55,7537.00,7651.27,000,7651.27
2010-12-13,7405.97,7544.04,7405.97,7537.00,000,7537.00
2010-12-10,7259.67,7449.93,7176.49,7405.97,000,7405.97
2010-12-09,7600.43,7619.39,7208.33,7259.67,000,7259.67
2010-12-08,7772.23,7772.23,7591.20,7600.43,000,7600.43
2010-12-07,7854.11,7865.45,7736.71,7772.23,000,7772.23
2010-12-06,7883.02,7980.29,7842.92,7854.11,000,7854.11
2010-12-03,8068.69,8072.28,7857.83,7883.02,000,7883.02
2010-12-02,7983.60,8105.73,7983.60,8068.69,000,8068.69
2010-12-01,7764.02,7993.18,7764.02,7983.60,000,7983.60
2010-11-30,7657.74,7769.53,7608.53,7764.02,000,7764.02
2010-11-29,7612.49,7670.00,7540.81,7657.74,000,7657.74
2010-11-26,7852.83,7870.70,7339.55,7612.49,000,7612.49
2010-11-25,8004.48,8036.63,7831.63,7852.83,000,7852.83
2010-11-24,8094.23,8177.76,7969.95,8004.48,000,8004.48
2010-11-23,8180.48,8180.48,7925.30,8094.24,000,8094.24
2010-11-22,8077.36,8188.00,8053.27,8180.48,000,8180.48
2010-11-19,8241.45,8255.37,8056.88,8077.36,000,8077.36
2010-11-18,8266.42,8340.17,8076.51,8241.45,000,8241.45
2010-11-16,8447.93,8514.04,8255.76,8266.42,000,8266.42
2010-11-15,8432.14,8459.33,8342.96,8447.93,000,8447.93
2010-11-12,8632.26,8664.47,8414.78,8432.14,000,8432.14
2010-11-11,8730.30,8791.10,8611.93,8632.26,000,8632.26
2010-11-10,8704.98,8765.77,8704.98,8730.30,000,8730.30
2010-11-09,8672.15,8737.72,8662.49,8704.98,000,8704.98
2010-11-08,8678.97,8699.67,8607.44,8672.15,000,8672.15
2010-11-05,8603.00,8684.55,8603.00,8678.97,000,8678.97
2010-11-04,8532.04,8611.86,8532.04,8603.00,000,8603.00
2010-11-03,8481.02,8586.62,8481.02,8532.04,000,8532.04
2010-11-02,8443.14,8486.18,8429.96,8481.02,000,8481.02
2010-11-01,8302.56,8449.09,8302.56,8443.14,000,8443.14
2010-10-29,8375.74,8395.41,8213.04,8302.56,000,8302.56
2010-10-28,8429.96,8470.70,8354.07,8375.75,000,8375.75
2010-10-27,8454.49,8490.65,8403.04,8429.96,000,8429.96
2010-10-26,8490.33,8521.43,8448.09,8454.50,000,8454.50
2010-10-25,8425.80,8506.40,8425.80,8490.33,000,8490.33
2010-10-22,8403.00,8466.10,8389.59,8425.80,000,8425.80
2010-10-21,8289.27,8406.90,8289.27,8403.00,000,8403.00
2010-10-20,8291.68,8337.51,8269.74,8289.27,000,8289.27
2010-10-19,8272.22,8389.42,8272.22,8291.68,000,8291.68
2010-10-18,8311.66,8326.50,8193.35,8272.22,000,8272.22
2010-10-15,8435.03,8451.08,8299.10,8311.66,000,8311.66
2010-10-14,8457.98,8498.98,8390.61,8414.50,000,8414.50
2010-10-13,8373.91,8445.25,8373.91,8436.94,000,8436.94
2010-10-12,8409.44,8411.77,8316.93,8354.01,000,8354.01
2010-10-11,8374.35,8418.07,8374.35,8396.45,000,8396.45
2010-10-08,8390.43,8424.55,8280.99,8330.57,000,8330.57
2010-10-07,8445.78,8515.90,8345.33,8369.62,000,8369.62
2010-10-06,8378.62,8458.90,8378.62,8426.54,000,8426.54
2010-10-05,8287.34,8360.04,8282.62,8334.90,000,8334.90
2010-10-04,8248.64,8302.24,8241.20,8270.06,000,8270.06
2010-10-01,8112.29,8218.84,8112.29,8213.67,000,8213.67
2010-09-30,8112.02,8113.03,8045.69,8084.14,000,8084.14
2010-09-29,8179.77,8202.58,8093.70,8103.92,000,8103.92
2010-09-28,8158.05,8185.16,8118.62,8158.37,000,8158.37
2010-09-27,8159.34,8182.04,8132.36,8142.26,000,8142.26
2010-09-24,8037.41,8119.35,8033.44,8115.16,000,8115.16
2010-09-23,8063.56,8075.77,7997.12,8031.24,000,8031.24
2010-09-22,8092.66,8119.68,8006.19,8048.47,000,8048.47
2010-09-21,8171.38,8202.91,8060.99,8078.35,000,8078.35
2010-09-20,8133.87,8169.13,8133.87,8157.95,000,8157.95
2010-09-17,8005.51,8107.94,8005.51,8104.28,000,8104.28
2010-09-16,8074.48,8100.85,7975.36,7989.89,000,7989.89
